# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR
965 0.114754 -0.508197 0.271432 102 102 102 1.0
966 0.147541 -0.508197 0.280032 102 102 102 1.0
967 0.180328 -0.508197 0.290782 102 102 102 1.0
968 0.213115 -0.508197 0.303682 102 102 102 1.0
969 0.245902 -0.508197 0.318732 102 102 102 1.0
970 0.278689 -0.508197 0.335931 102 102 102 1.0
971 0.311475 -0.508197 0.355281 102 102 102 1.0
972 0.344262 -0.508197 0.376780 102 102 102 1.0
973 0.377049 -0.508197 0.400430 102 102 102 1.0
974 0.409836 -0.508197 0.426230 102 102 102 1.0
975 0.442623 -0.508197 0.454179 102 102 102 1.0
976 0.475410 -0.508197 0.484278 102 102 102 1.0
977 0.508197 -0.508197 0.516528 102 102 102 1.0
978 0.540984 -0.508197 0.550927 102 102 102 1.0
979 0.573770 -0.508197 0.587476 102 102 102 1.0
980 0.606557 -0.508197 0.626176 102 102 102 1.0
981 0.639344 -0.508197 0.667025 102 102 102 1.0
982 0.672131 -0.508197 0.710024 102 102 102 1.0
983 0.704918 -0.508197 0.755173 102 102 102 1.0
984 0.737705 -0.508197 0.802472 102 102 102 1.0
985 0.770492 -0.508197 0.851921 102 102 102 1.0
986 0.803279 -0.508197 0.903521 102 102 102 1.0
987 0.836066 -0.508197 0.957270 102 102 102 1.0
988 0.868852 -0.508197 1.013168 102 102 102 1.0
989 0.901639 -0.508197 1.071217 102 102 102 1.0
990 0.934426 -0.508197 1.131416 102 102 102 1.0
991 0.967213 -0.508197 1.193765 102 102 102 1.0
992 1.000000 -0.508197 1.258264 102 102 102 1.0
993 -1.000000 -0.475410 1.226014 102 102 102 1.0
994 -0.967213 -0.475410 1.161516 102 102 102 1.0
995 -0.934426 -0.475410 1.099167 102 102 102 1.0
996 -0.901639 -0.475410 1.038968 102 102 102 1.0
997 -0.868852 -0.475410 0.980919 102 102 102 1.0
998 -0.836066 -0.475410 0.925020 102 102 102 1.0
999 -0.803279 -0.475410 0.871271 102 102 102 1.0
1000 -0.770492 -0.475410 0.819672 102 102 102 1.0
1001 -0.737705 -0.475410 0.770223 102 102 102 1.0
1002 -0.704918 -0.475410 0.722924 102 102 102 1.0
1003 -0.672131 -0.475410 0.677775 102 102 102 1.0
1004 -0.639344 -0.475410 0.634776 102 102 102 1.0
1005 -0.606557 -0.475410 0.593926 102 102 102 1.0
1006 -0.573770 -0.475410 0.555227 102 102 102 1.0
1007 -0.540984 -0.475410 0.518678 102 102 102 1.0
1008 -0.508197 -0.475410 0.484278 102 102 102 1.0
1009 -0.475410 -0.475410 0.452029 102 102 102 1.0
1010 -0.442623 -0.475410 0.421930 102 102 102 1.0
1011 -0.409836 -0.475410 0.393980 102 102 102 1.0
1012 -0.377049 -0.475410 0.368181 102 102 102 1.0
1013 -0.344262 -0.475410 0.344531 102 102 102 1.0
1014 -0.311475 -0.475410 0.323031 102 102 102 1.0
1015 -0.278689 -0.475410 0.303682 102 102 102 1.0
1016 -0.245902 -0.475410 0.286482 102 102 102 1.0
1017 -0.213115 -0.475410 0.271432 102 102 102 1.0
1018 -0.180328 -0.475410 0.258533 102 102 102 1.0
1019 -0.147541 -0.475410 0.247783 102 102 102 1.0
1020 -0.114754 -0.475410 0.239183 102 102 102 1.0
1021 -0.081967 -0.475410 0.232733 102 102 102 1.0
1022 -0.049180 -0.475410 0.228433 102 102 102 1.0
1023 -0.016393 -0.475410 0.226283 102 102 102 1.0
1024 0.016393 -0.475410 0.226283 102 102 102 1.0
1025 0.049180 -0.475410 0.228433 102 102 102 1.0
1026 0.081967 -0.475410 0.232733 102 102 102 1.0
1027 0.114754 -0.475410 0.239183 102 102 102 1.0
1028 0.147541 -0.475410 0.247783 102 102 102 1.0
1029 0.180328 -0.475410 0.258533 102 102 102 1.0
1030 0.213115 -0.475410 0.271432 102 102 102 1.0
1031 0.245902 -0.475410 0.286482 102 102 102 1.0
1032 0.278689 -0.475410 0.303682 102 102 102 1.0
1033 0.311475 -0.475410 0.323031 102 102 102 1.0
1034 0.344262 -0.475410 0.344531 102 102 102 1.0
1035 0.377049 -0.475410 0.368181 102 102 102 1.0
1036 0.409836 -0.475410 0.393980 102 102 102 1.0
1037 0.442623 -0.475410 0.421930 102 102 102 1.0
1038 0.475410 -0.475410 0.452029 102 102 102 1.0
1039 0.508197 -0.475410 0.484278 102 102 102 1.0
1040 0.540984 -0.475410 0.518678 102 102 102 1.0
1041 0.573770 -0.475410 0.555227 102 102 102 1.0
1042 0.606557 -0.475410 0.593926 102 102 102 1.0
1043 0.639344 -0.475410 0.634776 102 102 102 1.0
1044 0.672131 -0.475410 0.677775 102 102 102 1.0
1045 0.704918 -0.475410 0.722924 102 102 102 1.0
1046 0.737705 -0.475410 0.770223 102 102 102 1.0
1047 0.770492 -0.475410 0.819672 102 102 102 1.0
1048 0.803279 -0.475410 0.871271 102 102 102 1.0
1049 0.836066 -0.475410 0.925020 102 102 102 1.0
1050 0.868852 -0.475410 0.980919 102 102 102 1.0
1051 0.901639 -0.475410 1.038968 102 102 102 1.0
1052 0.934426 -0.475410 1.099167 102 102 102 1.0
1053 0.967213 -0.475410 1.161516 102 102 102 1.0
1054 1.000000 -0.475410 1.226014 102 102 102 1.0
1055 -1.000000 -0.442623 1.195915 102 102 102 1.0
1056 -0.967213 -0.442623 1.131416 102 102 102 1.0
1057 -0.934426 -0.442623 1.069067 102 102 102 1.0
1058 -0.901639 -0.442623 1.008869 102 102 102 1.0
1059 -0.868852 -0.442623 0.950820 102 102 102 1.0
1060 -0.836066 -0.442623 0.894921 102 102 102 1.0
1061 -0.803279 -0.442623 0.841172 102 102 102 1.0
1062 -0.770492 -0.442623 0.789573 102 102 102 1.0
1063 -0.737705 -0.442623 0.740124 102 102 102 1.0
1064 -0.704918 -0.442623 0.692824 102 102 102 1.0
1065 -0.672131 -0.442623 0.647675 102 102 102 1.0
1066 -0.639344 -0.442623 0.604676 102 102 102 1.0
1067 -0.606557 -0.442623 0.563827 102 102 102 1.0
1068 -0.573770 -0.442623 0.525128 102 102 102 1.0
1069 -0.540984 -0.442623 0.488578 102 102 102 1.0
1070 -0.508197 -0.442623 0.454179 102 102 102 1.0
1071 -0.475410 -0.442623 0.421930 102 102 102 1.0
1072 -0.442623 -0.442623 0.391830 102 102 102 1.0
1073 -0.409836 -0.442623 0.363881 102 102 102 1.0
1074 -0.377049 -0.442623 0.338081 102 102 102 1.0
1075 -0.344262 -0.442623 0.314432 102 102 102 1.0
1076 -0.311475 -0.442623 0.292932 102 102 102 1.0
1077 -0.278689 -0.442623 0.273582 102 102 102 1.0
1078 -0.245902 -0.442623 0.256383 102 102 102 1.0
1079 -0.213115 -0.442623 0.241333 102 102 102 1.0
1080 -0.180328 -0.442623 0.228433 102 102 102 1.0
1081 -0.147541 -0.442623 0.217683 102 102 102 1.0
1082 -0.114754 -0.442623 0.209084 102 102 102 1.0
1083 -0.081967 -0.442623 0.202634 102 102 102 1.0
1084 -0.049180 -0.442623 0.198334 102 102 102 1.0
1085 -0.016393 -0.442623 0.196184 102 102 102 1.0
1086 0.016393 -0.442623 0.196184 102 102 102 1.0
1087 0.049180 -0.442623 0.198334 102 102 102 1.0
1088 0.081967 -0.442623 0.202634 102 102 102 1.0
1089 0.114754 -0.442623 0.209084 102 102 102 1.0
1090 0.147541 -0.442623 0.217683 102 102 102 1.0
1091 0.180328 -0.442623 0.228433 102 102 102 1.0
1092 0.213115 -0.442623 0.241333 102 102 102 1.0
1093 0.245902 -0.442623 0.256383 102 102 102 1.0
1094 0.278689 -0.442623 0.273582 102 102 102 1.0
1095 0.311475 -0.442623 0.292932 102 102 102 1.0
1096 0.344262 -0.442623 0.314432 102 102 102 1.0
1097 0.377049 -0.442623 0.338081 102 102 102 1.0
1098 0.409836 -0.442623 0.363881 102 102 102 1.0
1099 0.442623 -0.442623 0.391830 102 102 102 1.0
1100 0.475410 -0.442623 0.421930 102 102 102 1.0
1101 0.508197 -0.442623 0.454179 102 102 102 1.0
1102 0.540984 -0.442623 0.488578 102 102 102 1.0
1103 0.573770 -0.442623 0.525128 102 102 102 1.0
1104 0.606557 -0.442623 0.563827 102 102 102 1.0
1105 0.639344 -0.442623 0.604676 102 102 102 1.0
1106 0.672131 -0.442623 0.647675 102 102 102 1.0
1107 0.704918 -0.442623 0.692824 102 102 102 1.0
1108 0.737705 -0.442623 0.740124 102 102 102 1.0
1109 0.770492 -0.442623 0.789573 102 102 102 1.0
1110 0.803279 -0.442623 0.841172 102 102 102 1.0
1111 0.836066 -0.442623 0.894921 102 102 102 1.0
1112 0.868852 -0.442623 0.950820 102 102 102 1.0
1113 0.901639 -0.442623 1.008869 102 102 102 1.0
1114 0.934426 -0.442623 1.069067 102 102 102 1.0
1115 0.967213 -0.442623 1.131416 102 102 102 1.0
1116 1.000000 -0.442623 1.195915 102 102 102 1.0
1117 -1.000000 -0.409836 1.167966 102 102 102 1.0
1118 -0.967213 -0.409836 1.103467 102 102 102 1.0
1119 -0.934426 -0.409836 1.041118 102 102 102 1.0
1120 -0.901639 -0.409836 0.980919 102 102 102 1.0
1121 -0.868852 -0.409836 0.922870 102 102 102 1.0
1122 -0.836066 -0.409836 0.866971 102 102 102 1.0
1123 -0.803279 -0.409836 0.813222 102 102 102 1.0
1124 -0.770492 -0.409836 0.761623 102 102 102 1.0
1125 -0.737705 -0.409836 0.712174 102 102 102 1.0
1126 -0.704918 -0.409836 0.664875 102 102 102 1.0
1127 -0.672131 -0.409836 0.619726 102 102 102 1.0
1128 -0.639344 -0.409836 0.576727 102 102 102 1.0
1129 -0.606557 -0.409836 0.535877 102 102 102 1.0
1130 -0.573770 -0.409836 0.497178 102 102 102 1.0
1131 -0.540984 -0.409836 0.460629 102 102 102 1.0
1132 -0.508197 -0.409836 0.426230 102 102 102 1.0
1133 -0.475410 -0.409836 0.393980 102 102 102 1.0
1134 -0.442623 -0.409836 0.363881 102 102 102 1.0
1135 -0.409836 -0.409836 0.335931 102 102 102 1.0
1136 -0.377049 -0.409836 0.310132 102 102 102 1.0
1137 -0.344262 -0.409836 0.286482 102 102 102 1.0
1138 -0.311475 -0.409836 0.264983 102 102 102 1.0
1139 -0.278689 -0.409836 0.245633 102 102 102 1.0
1140 -0.245902 -0.409836 0.228433 102 102 102 1.0
1141 -0.213115 -0.409836 0.213383 102 102 102 1.0
1142 -0.180328 -0.409836 0.200484 102 102 102 1.0
1143 -0.147541 -0.409836 0.189734 102 102 102 1.0
1144 -0.114754 -0.409836 0.181134 102 102 102 1.0
1145 -0.081967 -0.409836 0.174684 102 102 102 1.0
1146 -0.049180 -0.409836 0.170384 102 102 102 1.0
1147 -0.016393 -0.409836 0.168234 102 102 102 1.0
1148 0.016393 -0.409836 0.168234 102 102 102 1.0
1149 0.049180 -0.409836 0.170384 102 102 102 1.0
1150 0.081967 -0.409836 0.174684 102 102 102 1.0
1151 0.114754 -0.409836 0.181134 102 102 102 1.0
1152 0.147541 -0.409836 0.189734 102 102 102 1.0
1153 0.180328 -0.409836 0.200484 102 102 102 1.0
1154 0.213115 -0.409836 0.213383 102 102 102 1.0
1155 0.245902 -0.409836 0.228433 102 102 102 1.0
1156 0.278689 -0.409836 0.245633 102 102 102 1.0
1157 0.311475 -0.409836 0.264983 102 102 102 1.0
1158 0.344262 -0.409836 0.286482 102 102 102 1.0
1159 0.377049 -0.409836 0.310132 102 102 102 1.0
1160 0.409836 -0.409836 0.335931 102 102 102 1.0
1161 0.442623 -0.409836 0.363881 102 102 102 1.0
1162 0.475410 -0.409836 0.393980 102 102 102 1.0
1163 0.508197 -0.409836 0.426230 102 102 102 1.0
1164 0.540984 -0.409836 0.460629 102 102 102 1.0
1165 0.573770 -0.409836 0.497178 102 102 102 1.0
1166 0.606557 -0.409836 0.535877 102 102 102 1.0
1167 0.639344 -0.409836 0.576727 102 102 102 1.0
1168 0.672131 -0.409836 0.619726 102 102 102 1.0
1169 0.704918 -0.409836 0.664875 102 102 102 1.0
1170 0.737705 -0.409836 0.712174 102 102 102 1.0
1171 0.770492 -0.409836 0.761623 102 102 102 1.0
1172 0.803279 -0.409836 0.813222 102 102 102 1.0
1173 0.836066 -0.409836 0.866971 102 102 102 1.0
1174 0.868852 -0.409836 0.922870 102 102 102 1.0
1175 0.901639 -0.409836 0.980919 102 102 102 1.0
1176 0.934426 -0.409836 1.041118 102 102 102 1.0
1177 0.967213 -0.409836 1.103467 102 102 102 1.0
1178 1.000000 -0.409836 1.167966 102 102 102 1.0
1179 -1.000000 -0.377049 1.142166 102 102 102 1.0
1180 -0.967213 -0.377049 1.077667 102 102 102 1.0
1181 -0.934426 -0.377049 1.015319 102 102 102 1.0
1182 -0.901639 -0.377049 0.955120 102 102 102 1.0
1183 -0.868852 -0.377049 0.897071 102 102 102 1.0
1184 -0.836066 -0.377049 0.841172 102 102 102 1.0
1185 -0.803279 -0.377049 0.787423 102 102 102 1.0
1186 -0.770492 -0.377049 0.735824 102 102 102 1.0
1187 -0.737705 -0.377049 0.686375 102 102 102 1.0
1188 -0.704918 -0.377049 0.639076 102 102 102 1.0
1189 -0.672131 -0.377049 0.593926 102 102 102 1.0
1190 -0.639344 -0.377049 0.550927 102 102 102 1.0
1191 -0.606557 -0.377049 0.510078 102 102 102 1.0
1192 -0.573770 -0.377049 0.471379 102 102 102 1.0
1193 -0.540984 -0.377049 0.434829 102 102 102 1.0
1194 -0.508197 -0.377049 0.400430 102 102 102 1.0
1195 -0.475410 -0.377049 0.368181 102 102 102 1.0
1196 -0.442623 -0.377049 0.338081 102 102 102 1.0
1197 -0.409836 -0.377049 0.310132 102 102 102 1.0
1198 -0.377049 -0.377049 0.284332 102 102 102 1.0
1199 -0.344262 -0.377049 0.260683 102 102 102 1.0
1200 -0.311475 -0.377049 0.239183 102 102 102 1.0
1201 -0.278689 -0.377049 0.219833 102 102 102 1.0
1202 -0.245902 -0.377049 0.202634 102 102 102 1.0
1203 -0.213115 -0.377049 0.187584 102 102 102 1.0
1204 -0.180328 -0.377049 0.174684 102 102 102 1.0
1205 -0.147541 -0.377049 0.163934 102 102 102 1.0
1206 -0.114754 -0.377049 0.155335 102 102 102 1.0
1207 -0.081967 -0.377049 0.148885 102 102 102 1.0
1208 -0.049180 -0.377049 0.144585 102 102 102 1.0
1209 -0.016393 -0.377049 0.142435 102 102 102 1.0
1210 0.016393 -0.377049 0.142435 102 102 102 1.0
1211 0.049180 -0.377049 0.144585 102 102 102 1.0
1212 0.081967 -0.377049 0.148885 102 102 102 1.0
1213 0.114754 -0.377049 0.155335 102 102 102 1.0
1214 0.147541 -0.377049 0.163934 102 102 102 1.0
1215 0.180328 -0.377049 0.174684 102 102 102 1.0
1216 0.213115 -0.377049 0.187584 102 102 102 1.0
1217 0.245902 -0.377049 0.202634 102 102 102 1.0
1218 0.278689 -0.377049 0.219833 102 102 102 1.0
1219 0.311475 -0.377049 0.239183 102 102 102 1.0
1220 0.344262 -0.377049 0.260683 102 102 102 1.0
1221 0.377049 -0.377049 0.284332 102 102 102 1.0
1222 0.409836 -0.377049 0.310132 102 102 102 1.0
1223 0.442623 -0.377049 0.338081 102 102 102 1.0
1224 0.475410 -0.377049 0.368181 102 102 102 1.0
1225 0.508197 -0.377049 0.400430 102 102 102 1.0
1226 0.540984 -0.377049 0.434829 102 102 102 1.0
1227 0.573770 -0.377049 0.471379 102 102 102 1.0
1228 0.606557 -0.377049 0.510078 102 102 102 1.0
1229 0.639344 -0.377049 0.550927 102 102 102 1.0
1230 0.672131 -0.377049 0.593926 102 102 102 1.0
1231 0.704918 -0.377049 0.639076 102 102 102 1.0
1232 0.737705 -0.377049 0.686375 102 102 102 1.0
1233 0.770492 -0.377049 0.735824 102 102 102 1.0
1234 0.803279 -0.377049 0.787423 102 102 102 1.0
1235 0.836066 -0.377049 0.841172 102 102 102 1.0
1236 0.868852 -0.377049 0.897071 102 102 102 1.0
1237 0.901639 -0.377049 0.955120 102 102 102 1.0
1238 0.934426 -0.377049 1.015319 102 102 102 1.0
1239 0.967213 -0.377049 1.077667 102 102 102 1.0
1240 1.000000 -0.377049 1.142166 102 102 102 1.0
1241 -1.000000 -0.344262 1.118517 102 102 102 1.0
1242 -0.967213 -0.344262 1.054018 102 102 102 1.0
1243 -0.934426 -0.344262 0.991669 102 102 102 1.0
1244 -0.901639 -0.344262 0.931470 102 102 102 1.0
1245 -0.868852 -0.344262 0.873421 102 102 102 1.0
1246 -0.836066 -0.344262 0.817522 102 102 102 1.0
1247 -0.803279 -0.344262 0.763773 102 102 102 1.0
1248 -0.770492 -0.344262 0.712174 102 102 102 1.0
1249 -0.737705 -0.344262 0.662725 102 102 102 1.0
1250 -0.704918 -0.344262 0.615426 102 102 102 1.0
1251 -0.672131 -0.344262 0.570277 102 102 102 1.0
1252 -0.639344 -0.344262 0.527278 102 102 102 1.0
1253 -0.606557 -0.344262 0.486428 102 102 102 1.0
1254 -0.573770 -0.344262 0.447729 102 102 102 1.0
1255 -0.540984 -0.344262 0.411180 102 102 102 1.0
1256 -0.508197 -0.344262 0.376780 102 102 102 1.0
1257 -0.475410 -0.344262 0.344531 102 102 102 1.0
1258 -0.442623 -0.344262 0.314432 102 102 102 1.0
1259 -0.409836 -0.344262 0.286482 102 102 102 1.0
1260 -0.377049 -0.344262 0.260683 102 102 102 1.0
1261 -0.344262 -0.344262 0.237033 102 102 102 1.0
1262 -0.311475 -0.344262 0.215533 102 102 102 1.0
1263 -0.278689 -0.344262 0.196184 102 102 102 1.0
1264 -0.245902 -0.344262 0.178984 102 102 102 1.0
1265 -0.213115 -0.344262 0.163934 102 102 102 1.0
1266 -0.180328 -0.344262 0.151035 102 102 102 1.0
1267 -0.147541 -0.344262 0.140285 102 102 102 1.0
1268 -0.114754 -0.344262 0.131685 102 102 102 1.0
1269 -0.081967 -0.344262 0.125235 102 102 102 1.0
1270 -0.049180 -0.344262 0.120935 102 102 102 1.0
1271 -0.016393 -0.344262 0.118785 102 102 102 1.0
1272 0.016393 -0.344262 0.118785 102 102 102 1.0
1273 0.049180 -0.344262 0.120935 102 102 102 1.0
1274 0.081967 -0.344262 0.125235 102 102 102 1.0
1275 0.114754 -0.344262 0.131685 102 102 102 1.0
1276 0.147541 -0.344262 0.140285 102 102 102 1.0
1277 0.180328 -0.344262 0.151035 102 102 102 1.0
1278 0.213115 -0.344262 0.163934 102 102 102 1.0
1279 0.245902 -0.344262 0.178984 102 102 102 1.0
1280 0.278689 -0.344262 0.196184 102 102 102 1.0
1281 0.311475 -0.344262 0.215533 102 102 102 1.0
1282 0.344262 -0.344262 0.237033 102 102 102 1.0
1283 0.377049 -0.344262 0.260683 102 102 102 1.0
1284 0.409836 -0.344262 0.286482 102 102 102 1.0
1285 0.442623 -0.344262 0.314432 102 102 102 1.0
1286 0.475410 -0.344262 0.344531 102 102 102 1.0
1287 0.508197 -0.344262 0.376780 102 102 102 1.0
1288 0.540984 -0.344262 0.411180 102 102 102 1.0
1289 0.573770 -0.344262 0.447729 102 102 102 1.0
1290 0.606557 -0.344262 0.486428 102 102 102 1.0
1291 0.639344 -0.344262 0.527278 102 102 102 1.0
1292 0.672131 -0.344262 0.570277 102 102 102 1.0
1293 0.704918 -0.344262 0.615426 102 102 102 1.0
1294 0.737705 -0.344262 0.662725 102 102 102 1.0
1295 0.770492 -0.344262 0.712174 102 102 102 1.0
1296 0.803279 -0.344262 0.763773 102 102 102 1.0
1297 0.836066 -0.344262 0.817522 102 102 102 1.0
1298 0.868852 -0.344262 0.873421 102 102 102 1.0
1299 0.901639 -0.344262 0.931470 102 102 102 1.0
1300 0.934426 -0.344262 0.991669 102 102 102 1.0
1301 0.967213 -0.344262 1.054018 102 102 102 1.0
1302 1.000000 -0.344262 1.118517 102 102 102 1.0
1303 -1.000000 -0.311475 1.097017 102 102 102 1.0
1304 -0.967213 -0.311475 1.032518 102 102 102 1.0
1305 -0.934426 -0.311475 0.970169 102 102 102 1.0
1306 -0.901639 -0.311475 0.909970 102 102 102 1.0
1307 -0.868852 -0.311475 0.851921 102 102 102 1.0
1308 -0.836066 -0.311475 0.796023 102 102 102 1.0
1309 -0.803279 -0.311475 0.742274 102 102 102 1.0
1310 -0.770492 -0.311475 0.690675 102 102 102 1.0
1311 -0.737705 -0.311475 0.641225 102 102 102 1.0
1312 -0.704918 -0.311475 0.593926 102 102 102 1.0
1313 -0.672131 -0.311475 0.548777 102 102 102 1.0
1314 -0.639344 -0.311475 0.505778 102 102 102 1.0
1315 -0.606557 -0.311475 0.464929 102 102 102 1.0
1316 -0.573770 -0.311475 0.426230 102 102 102 1.0
1317 -0.540984 -0.311475 0.389680 102 102 102 1.0
1318 -0.508197 -0.311475 0.355281 102 102 102 1.0
1319 -0.475410 -0.311475 0.323031 102 102 102 1.0
1320 -0.442623 -0.311475 0.292932 102 102 102 1.0
1321 -0.409836 -0.311475 0.264983 102 102 102 1.0
1322 -0.377049 -0.311475 0.239183 102 102 102 1.0
1323 -0.344262 -0.311475 0.215533 102 102 102 1.0
1324 -0.311475 -0.311475 0.194034 102 102 102 1.0
1325 -0.278689 -0.311475 0.174684 102 102 102 1.0
1326 -0.245902 -0.311475 0.157485 102 102 102 1.0
1327 -0.213115 -0.311475 0.142435 102 102 102 1.0
1328 -0.180328 -0.311475 0.129535 102 102 102 1.0
1329 -0.147541 -0.311475 0.118785 102 102 102 1.0
1330 -0.114754 -0.311475 0.110185 102 102 102 1.0
1331 -0.081967 -0.311475 0.103736 102 102 102 1.0
1332 -0.049180 -0.311475 0.099436 102 102 102 1.0
1333 -0.016393 -0.311475 0.097286 102 102 102 1.0
1334 0.016393 -0.311475 0.097286 102 102 102 1.0
1335 0.049180 -0.311475 0.099436 102 102 102 1.0
1336 0.081967 -0.311475 0.103736 102 102 102 1.0
1337 0.114754 -0.311475 0.110185 102 102 102 1.0
1338 0.147541 -0.311475 0.118785 102 102 102 1.0
1339 0.180328 -0.311475 0.129535 102 102 102 1.0
1340 0.213115 -0.311475 0.142435 102 102 102 1.0
1341 0.245902 -0.311475 0.157485 102 102 102 1.0
1342 0.278689 -0.311475 0.174684 102 102 102 1.0
1343 0.311475 -0.311475 0.194034 102 102 102 1.0
1344 0.344262 -0.311475 0.215533 102 102 102 1.0
1345 0.377049 -0.311475 0.239183 102 102 102 1.0
1346 0.409836 -0.311475 0.264983 102 102 102 1.0
1347 0.442623 -0.311475 0.292932 102 102 102 1.0
1348 0.475410 -0.311475 0.323031 102 102 102 1.0
1349 0.508197 -0.311475 0.355281 102 102 102 1.0
1350 0.540984 -0.311475 0.389680 102 102 102 1.0
1351 0.573770 -0.311475 0.426230 102 102 102 1.0
1352 0.606557 -0.311475 0.464929 102 102 102 1.0
1353 0.639344 -0.311475 0.505778 102 102 102 1.0
1354 0.672131 -0.311475 0.548777 102 102 102 1.0
1355 0.704918 -0.311475 0.593926 102 102 102 1.0
1356 0.737705 -0.311475 0.641225 102 102 102 1.0
1357 0.770492 -0.311475 0.690675 102 102 102 1.0
1358 0.803279 -0.311475 0.742274 102 102 102 1.0
1359 0.836066 -0.311475 0.796023 102 102 102 1.0
1360 0.868852 -0.311475 0.851921 102 102 102 1.0
1361 0.901639 -0.311475 0.909970 102 102 102 1.0
1362 0.934426 -0.311475 0.970169 102 102 102 1.0
1363 0.967213 -0.311475 1.032518 102 102 102 1.0
1364 1.000000 -0.311475 1.097017 102 102 102 1.0
1365 -1.000000 -0.278689 1.077667 102 102 102 1.0
1366 -0.967213 -0.278689 1.013168 102 102 102 1.0
1367 -0.934426 -0.278689 0.950820 102 102 102 1.0
1368 -0.901639 -0.278689 0.890621 102 102 102 1.0
1369 -0.868852 -0.278689 0.832572 102 102 102 1.0
1370 -0.836066 -0.278689 0.776673 102 102 102 1.0
1371 -0.803279 -0.278689 0.722924 102 102 102 1.0
1372 -0.770492 -0.278689 0.671325 102 102 102 1.0
1373 -0.737705 -0.278689 0.621876 102 102 102 1.0
1374 -0.704918 -0.278689 0.574577 102 102 102 1.0
1375 -0.672131 -0.278689 0.529428 102 102 102 1.0
1376 -0.639344 -0.278689 0.486428 102 102 102 1.0
1377 -0.606557 -0.278689 0.445579 102 102 102 1.0
1378 -0.573770 -0.278689 0.406880 102 102 102 1.0
1379 -0.540984 -0.278689 0.370331 102 102 102 1.0
1380 -0.508197 -0.278689 0.335931 102 102 102 1.0
1381 -0.475410 -0.278689 0.303682 102 102 102 1.0
1382 -0.442623 -0.278689 0.273582 102 102 102 1.0
1383 -0.409836 -0.278689 0.245633 102 102 102 1.0
1384 -0.377049 -0.278689 0.219833 102 102 102 1.0
1385 -0.344262 -0.278689 0.196184 102 102 102 1.0
1386 -0.311475 -0.278689 0.174684 102 102 102 1.0
1387 -0.278689 -0.278689 0.155335 102 102 102 1.0
1388 -0.245902 -0.278689 0.138135 102 102 102 1.0
1389 -0.213115 -0.278689 0.123085 102 102 102 1.0
1390 -0.180328 -0.278689 0.110185 102 102 102 1.0
1391 -0.147541 -0.278689 0.099436 102 102 102 1.0
1392 -0.114754 -0.278689 0.090836 102 102 102 1.0
1393 -0.081967 -0.278689 0.084386 102 102 102 1.0
1394 -0.049180 -0.278689 0.080086 102 102 102 1.0
1395 -0.016393 -0.278689 0.077936 102 102 102 1.0
1396 0.016393 -0.278689 0.077936 102 102 102 1.0
1397 0.049180 -0.278689 0.080086 102 102 102 1.0
1398 0.081967 -0.278689 0.084386 102 102 102 1.0
1399 0.114754 -0.278689 0.090836 102 102 102 1.0
1400 0.147541 -0.278689 0.099436 102 102 102 1.0
1401 0.180328 -0.278689 0.110185 102 102 102 1.0
1402 0.213115 -0.278689 0.123085 102 102 102 1.0
1403 0.245902 -0.278689 0.138135 102 102 102 1.0
1404 0.278689 -0.278689 0.155335 102 102 102 1.0
1405 0.311475 -0.278689 0.174684 102 102 102 1.0
1406 0.344262 -0.278689 0.196184 102 102 102 1.0
1407 0.377049 -0.278689 0.219833 102 102 102 1.0
1408 0.409836 -0.278689 0.245633 102 102 102 1.0
1409 0.442623 -0.278689 0.273582 102 102 102 1.0
1410 0.475410 -0.278689 0.303682 102 102 102 1.0
1411 0.508197 -0.278689 0.335931 102 102 102 1.0
1412 0.540984 -0.278689 0.370331 102 102 102 1.0
1413 0.573770 -0.278689 0.406880 102 102 102 1.0
1414 0.606557 -0.278689 0.445579 102 102 102 1.0
1415 0.639344 -0.278689 0.486428 102 102 102 1.0
1416 0.672131 -0.278689 0.529428 102 102 102 1.0
1417 0.704918 -0.278689 0.574577 102 102 102 1.0
1418 0.737705 -0.278689 0.621876 102 102 102 1.0
1419 0.770492 -0.278689 0.671325 102 102 102 1.0
1420 0.803279 -0.278689 0.722924 102 102 102 1.0
1421 0.836066 -0.278689 0.776673 102 102 102 1.0
1422 0.868852 -0.278689 0.832572 102 102 102 1.0
1423 0.901639 -0.278689 0.890621 102 102 102 1.0
1424 0.934426 -0.278689 0.950820 102 102 102 1.0
1425 0.967213 -0.278689 1.013168 102 102 102 1.0
1426 1.000000 -0.278689 1.077667 102 102 102 1.0
1427 -1.000000 -0.245902 1.060468 102 102 102 1.0
1428 -0.967213 -0.245902 0.995969 102 102 102 1.0
1429 -0.934426 -0.245902 0.933620 102 102 102 1.0
1430 -0.901639 -0.245902 0.873421 102 102 102 1.0
1431 -0.868852 -0.245902 0.815372 102 102 102 1.0
1432 -0.836066 -0.245902 0.759473 102 102 102 1.0
1433 -0.803279 -0.245902 0.705724 102 102 102 1.0
1434 -0.770492 -0.245902 0.654125 102 102 102 1.0
1435 -0.737705 -0.245902 0.604676 102 102 102 1.0
1436 -0.704918 -0.245902 0.557377 102 102 102 1.0
1437 -0.672131 -0.245902 0.512228 102 102 102 1.0
1438 -0.639344 -0.245902 0.469229 102 102 102 1.0
