# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR
2530 -0.279279 0.655656 0.507881 102 102 102 1.0
2531 -0.101101 0.427427 0.192916 102 102 102 1.0
2532 0.725726 0.141141 0.546599 102 102 102 1.0
2533 0.641642 0.769770 1.004249 102 102 102 1.0
2534 -0.543544 0.551552 0.599649 102 102 102 1.0
2535 0.569570 -0.421421 0.502006 102 102 102 1.0
2536 0.681682 0.859860 1.204049 102 102 102 1.0
2537 0.817818 0.915916 1.507728 102 102 102 1.0
2538 0.853854 -0.927928 1.590117 102 102 102 1.0
2539 -0.449449 0.237237 0.258286 102 102 102 1.0
2540 -0.519520 0.129129 0.286575 102 102 102 1.0
2541 -0.779780 -0.145145 0.629124 102 102 102 1.0
2542 -0.601602 0.785786 0.979384 102 102 102 1.0
2543 -0.991992 0.915916 1.822950 102 102 102 1.0
2544 0.801802 0.247247 0.704017 102 102 102 1.0
2545 -0.347347 -0.503504 0.374166 102 102 102 1.0
2546 -0.411411 0.729730 0.701765 102 102 102 1.0
2547 -0.705706 0.267267 0.569452 102 102 102 1.0
2548 0.321321 0.939940 0.986735 102 102 102 1.0
2549 -0.373373 0.953954 1.049436 102 102 102 1.0
2550 0.019019 -0.029029 0.001204 102 102 102 1.0
2551 -0.087087 -0.249249 0.069709 102 102 102 1.0
2552 0.577578 -0.983984 1.301820 102 102 102 1.0
2553 0.873874 0.295295 0.850855 102 102 102 1.0
2554 0.525526 -0.747748 0.835304 102 102 102 1.0
2555 0.601602 0.069069 0.366695 102 102 102 1.0
2556 0.865866 0.829830 1.438341 102 102 102 1.0
2557 -0.739740 -0.065065 0.551448 102 102 102 1.0
2558 -0.155155 0.311311 0.120988 102 102 102 1.0
2559 -0.429429 -0.439439 0.377517 102 102 102 1.0
2560 0.131131 -0.521522 0.289180 102 102 102 1.0
2561 0.723724 0.603604 0.888113 102 102 102 1.0
2562 -0.831832 0.765766 1.278341 102 102 102 1.0
2563 0.363363 0.281281 0.211152 102 102 102 1.0
2564 -0.165165 0.131131 0.044475 102 102 102 1.0
2565 0.545546 -0.305305 0.390831 102 102 102 1.0
2566 -0.323323 0.073073 0.109878 102 102 102 1.0
2567 0.195195 -0.239239 0.095337 102 102 102 1.0
2568 -0.555556 0.959960 1.230165 102 102 102 1.0
2569 0.541542 0.799800 0.932947 102 102 102 1.0
2570 0.189189 -0.783784 0.650110 102 102 102 1.0
2571 -0.273273 -0.465465 0.291336 102 102 102 1.0
2572 -0.867868 0.841842 1.461892 102 102 102 1.0
2573 0.339339 0.607608 0.484338 102 102 102 1.0
2574 -0.335335 -0.323323 0.216988 102 102 102 1.0
2575 -0.269269 -0.723724 0.596282 102 102 102 1.0
2576 0.151151 -0.479479 0.252747 102 102 102 1.0
2577 0.215215 0.543544 0.341757 102 102 102 1.0
2578 -0.453453 -0.777778 0.810558 102 102 102 1.0
2579 -0.915916 -0.053053 0.841717 102 102 102 1.0
2580 -0.985986 0.727728 1.501756 102 102 102 1.0
2581 -0.993994 0.209209 1.031793 102 102 102 1.0
2582 -0.107107 0.537538 0.300419 102 102 102 1.0
2583 0.287287 0.853854 0.811600 102 102 102 1.0
2584 -0.821822 0.159159 0.700723 102 102 102 1.0
2585 -0.091091 0.203203 0.049589 102 102 102 1.0
2586 -0.371371 0.869870 0.894590 102 102 102 1.0
2587 0.139139 0.733734 0.557725 102 102 102 1.0
2588 -0.001001 -0.815816 0.665556 102 102 102 1.0
2589 -0.337337 -0.837838 0.815769 102 102 102 1.0
2590 0.671672 -0.433433 0.639007 102 102 102 1.0
2591 0.287287 0.175175 0.113220 102 102 102 1.0
2592 -0.353353 0.099099 0.134679 102 102 102 1.0
2593 -0.605606 0.531532 0.649284 102 102 102 1.0
2594 -0.487487 0.751752 0.802775 102 102 102 1.0
2595 0.837838 0.307307 0.796410 102 102 102 1.0
2596 0.957958 0.901902 1.731110 102 102 102 1.0
2597 0.199199 0.933934 0.911913 102 102 102 1.0
2598 0.403403 -0.011011 0.162856 102 102 102 1.0
2599 0.453453 -0.349349 0.327665 102 102 102 1.0
2600 -0.063063 0.699700 0.493557 102 102 102 1.0
2601 0.581582 -0.521522 0.610222 102 102 102 1.0
2602 0.449449 0.001001 0.202006 102 102 102 1.0
2603 -0.949950 0.493493 1.145941 102 102 102 1.0
2604 0.893894 -0.031031 0.800009 102 102 102 1.0
2605 0.627628 -0.813814 1.056209 102 102 102 1.0
2606 -0.331331 -0.163163 0.136403 102 102 102 1.0
2607 -0.235235 -0.453453 0.260956 102 102 102 1.0
2608 0.963964 0.291291 1.014077 102 102 102 1.0
2609 0.211211 -0.981982 1.008899 102 102 102 1.0
2610 0.385385 -0.583584 0.489092 102 102 102 1.0
2611 -0.683684 0.709710 0.971111 102 102 102 1.0
2612 0.775776 0.913914 1.437067 102 102 102 1.0
2613 -0.835836 -0.529530 0.979023 102 102 102 1.0
2614 0.261261 -0.175175 0.098944 102 102 102 1.0
2615 -0.061061 -0.811812 0.662767 102 102 102 1.0
2616 0.375375 0.677678 0.600154 102 102 102 1.0
2617 0.929930 0.631632 1.263728 102 102 102 1.0
2618 0.661662 0.969970 1.378638 102 102 102 1.0
2619 -0.725726 -0.827828 1.211977 102 102 102 1.0
2620 -0.427427 0.977978 1.139135 102 102 102 1.0
2621 0.477477 0.819820 0.900089 102 102 102 1.0
2622 0.947948 0.095095 0.907648 102 102 102 1.0
2623 0.797798 -0.451451 0.840290 102 102 102 1.0
2624 -0.933934 0.309309 0.967905 102 102 102 1.0
2625 0.903904 0.583584 1.157612 102 102 102 1.0
2626 0.049049 0.833834 0.697685 102 102 102 1.0
2627 0.097097 0.457457 0.218695 102 102 102 1.0
2628 0.317317 -0.347347 0.221340 102 102 102 1.0
2629 -0.439439 -0.203203 0.234399 102 102 102 1.0
2630 -0.889890 -0.861862 1.534710 102 102 102 1.0
2631 -0.543544 -0.565566 0.615304 102 102 102 1.0
2632 -0.311311 -0.189189 0.132707 102 102 102 1.0
2633 -0.169169 -0.849850 0.750863 102 102 102 1.0
2634 0.691692 -0.343343 0.596322 102 102 102 1.0
2635 -0.919920 -0.987988 1.822373 102 102 102 1.0
2636 -0.585586 0.429429 0.527320 102 102 102 1.0
2637 0.609610 -0.787788 0.992233 102 102 102 1.0
2638 0.027027 0.887888 0.789075 102 102 102 1.0
2639 -0.847848 -0.947948 1.617451 102 102 102 1.0
2640 0.047047 -0.113113 0.015008 102 102 102 1.0
2641 -0.875876 -0.601602 1.129083 102 102 102 1.0
2642 0.571572 -0.779780 0.934751 102 102 102 1.0
2643 -0.131131 -0.911912 0.848779 102 102 102 1.0
2644 -0.207207 0.441441 0.237805 102 102 102 1.0
2645 0.849850 -0.455455 0.929684 102 102 102 1.0
2646 0.685686 -0.167167 0.498110 102 102 102 1.0
2647 0.319319 -0.131131 0.119160 102 102 102 1.0
2648 -0.521522 0.245245 0.332130 102 102 102 1.0
2649 0.461461 0.009009 0.213028 102 102 102 1.0
2650 -0.129129 -0.327327 0.123818 102 102 102 1.0
2651 -0.337337 -0.449449 0.315801 102 102 102 1.0
2652 -0.075075 -0.935936 0.881612 102 102 102 1.0
2653 -0.251251 0.299299 0.152707 102 102 102 1.0
2654 -0.051051 -0.859860 0.741965 102 102 102 1.0
2655 -0.241241 0.341341 0.174711 102 102 102 1.0
2656 0.855856 -0.173173 0.762478 102 102 102 1.0
2657 0.809810 0.773774 1.254518 102 102 102 1.0
2658 0.553554 -0.339339 0.421573 102 102 102 1.0
2659 -0.729730 0.749750 1.094630 102 102 102 1.0
2660 -0.821822 0.069069 0.680162 102 102 102 1.0
2661 -0.103103 0.535536 0.297429 102 102 102 1.0
2662 -0.073073 0.675676 0.461877 102 102 102 1.0
2663 0.787788 0.855856 1.353099 102 102 102 1.0
2664 -0.401401 -0.209209 0.204892 102 102 102 1.0
2665 -0.897898 -0.869870 1.562894 102 102 102 1.0
2666 0.699700 -0.771772 1.085211 102 102 102 1.0
2667 -0.067067 0.851852 0.730150 102 102 102 1.0
2668 0.183183 -0.679680 0.495521 102 102 102 1.0
2669 -0.921922 0.545546 1.147560 102 102 102 1.0
2670 -0.113113 0.343343 0.130679 102 102 102 1.0
2671 0.029029 -0.575576 0.332130 102 102 102 1.0
2672 0.593594 -0.733734 0.890719 102 102 102 1.0
2673 -0.221221 0.789790 0.672707 102 102 102 1.0
2674 0.099099 0.811812 0.668859 102 102 102 1.0
2675 0.025025 0.581582 0.338863 102 102 102 1.0
2676 -0.577578 -0.831832 1.025540 102 102 102 1.0
2677 0.127127 0.123123 0.031321 102 102 102 1.0
2678 -0.125125 0.511512 0.277300 102 102 102 1.0
2679 0.123123 -0.397397 0.173084 102 102 102 1.0
2680 0.891892 -0.111111 0.807817 102 102 102 1.0
2681 0.413413 0.377377 0.313324 102 102 102 1.0
2682 -0.707708 0.551552 0.805059 102 102 102 1.0
2683 0.457457 0.301301 0.300050 102 102 102 1.0
2684 0.105105 0.713714 0.520434 102 102 102 1.0
2685 0.953954 -0.431431 1.096161 102 102 102 1.0
2686 -0.323323 -0.285285 0.185926 102 102 102 1.0
2687 -0.569570 -0.489489 0.564009 102 102 102 1.0
2688 -0.637638 -0.273273 0.481260 102 102 102 1.0
2689 0.921922 0.055055 0.852971 102 102 102 1.0
2690 0.573574 -0.679680 0.790951 102 102 102 1.0
2691 -0.859860 -0.905906 1.560024 102 102 102 1.0
2692 -0.567568 0.149149 0.344378 102 102 102 1.0
2693 -0.403403 -0.293293 0.248755 102 102 102 1.0
2694 -0.847848 0.831832 1.410790 102 102 102 1.0
2695 -0.481481 -0.731732 0.767256 102 102 102 1.0
2696 0.055055 0.417417 0.177268 102 102 102 1.0
2697 -0.551552 0.111111 0.316555 102 102 102 1.0
2698 -0.141141 0.747748 0.579048 102 102 102 1.0
2699 -0.355355 0.713714 0.635665 102 102 102 1.0
2700 0.093093 0.213213 0.054126 102 102 102 1.0
2701 0.573574 0.073073 0.334326 102 102 102 1.0
2702 -0.547548 -0.951952 1.206021 102 102 102 1.0
2703 0.547548 0.171171 0.329108 102 102 102 1.0
2704 -0.629630 -0.919920 1.242686 102 102 102 1.0
2705 0.345345 -0.101101 0.129485 102 102 102 1.0
2706 -0.913914 0.151151 0.858085 102 102 102 1.0
2707 0.705706 0.797798 1.134502 102 102 102 1.0
2708 -0.431431 0.311311 0.283048 102 102 102 1.0
2709 -0.333333 -0.947948 1.009716 102 102 102 1.0
2710 -0.055055 0.173173 0.033020 102 102 102 1.0
2711 -0.001001 0.847848 0.718847 102 102 102 1.0
2712 -0.989990 -0.897898 1.786301 102 102 102 1.0
2713 0.325325 0.485485 0.341533 102 102 102 1.0
2714 -0.685686 0.753754 1.038310 102 102 102 1.0
2715 -0.251251 0.987988 1.039248 102 102 102 1.0
2716 0.771772 0.347347 0.716282 102 102 102 1.0
2717 -0.275275 -0.545546 0.373396 102 102 102 1.0
2718 -0.461461 -0.759760 0.790182 102 102 102 1.0
2719 0.401401 0.143143 0.181613 102 102 102 1.0
2720 -0.057057 0.691692 0.481693 102 102 102 1.0
2721 0.299299 -0.521522 0.361565 102 102 102 1.0
2722 -0.895896 -0.241241 0.860827 102 102 102 1.0
2723 -0.983984 -0.925926 1.825563 102 102 102 1.0
2724 -0.997998 -0.211211 1.040610 102 102 102 1.0
2725 -0.613614 0.697698 0.863304 102 102 102 1.0
2726 -0.847848 0.905906 1.539511 102 102 102 1.0
2727 -0.069069 0.061061 0.008499 102 102 102 1.0
2728 0.339339 0.541542 0.408418 102 102 102 1.0
2729 0.849850 -0.265265 0.792610 102 102 102 1.0
2730 -0.105105 -0.679680 0.473012 102 102 102 1.0
2731 -0.729730 0.175175 0.563192 102 102 102 1.0
2732 0.921922 -0.897898 1.656161 102 102 102 1.0
2733 0.615616 0.777778 0.983921 102 102 102 1.0
2734 0.053053 -0.523524 0.276891 102 102 102 1.0
2735 -0.581582 -0.219219 0.386294 102 102 102 1.0
2736 -0.907908 -0.141141 0.844218 102 102 102 1.0
2737 -0.955956 0.325325 1.019688 102 102 102 1.0
2738 0.373373 0.241241 0.197605 102 102 102 1.0
2739 -0.641642 -0.597598 0.768827 102 102 102 1.0
2740 -0.619620 0.627628 0.777845 102 102 102 1.0
2741 0.925926 -0.473473 1.081516 102 102 102 1.0
2742 1.000000 -0.177177 1.031392 102 102 102 1.0
2743 -0.827828 -0.759760 1.262534 102 102 102 1.0
2744 -0.465465 -0.631632 0.615617 102 102 102 1.0
2745 1.000000 -0.367367 1.134959 102 102 102 1.0
2746 -0.623624 -0.805806 1.038229 102 102 102 1.0
2747 -0.827828 -0.105105 0.696346 102 102 102 1.0
2748 -0.329329 0.483483 0.342214 102 102 102 1.0
2749 -0.795796 -0.993994 1.621315 102 102 102 1.0
2750 0.855856 0.915916 1.571391 102 102 102 1.0
2751 -0.045045 -0.133133 0.019753 102 102 102 1.0
2752 -0.989990 -0.289289 1.063769 102 102 102 1.0
2753 -0.151151 0.383383 0.169829 102 102 102 1.0
2754 -0.747748 -0.459459 0.770230 102 102 102 1.0
2755 0.561562 -0.381381 0.460803 102 102 102 1.0
2756 -0.479479 -0.125125 0.245557 102 102 102 1.0
2757 -0.405405 0.503504 0.417869 102 102 102 1.0
2758 0.761762 -0.511512 0.841925 102 102 102 1.0
2759 0.915916 -0.077077 0.844843 102 102 102 1.0
2760 -0.177177 -0.801802 0.674278 102 102 102 1.0
2761 0.493493 0.515516 0.509292 102 102 102 1.0
2762 -0.461461 -0.991992 1.196995 102 102 102 1.0
2763 -0.863864 0.705706 1.244281 102 102 102 1.0
2764 -0.309309 -0.691692 0.574110 102 102 102 1.0
2765 -0.663664 -0.867868 1.193644 102 102 102 1.0
2766 0.979980 0.953954 1.870389 102 102 102 1.0
2767 -0.245245 -0.321321 0.163393 102 102 102 1.0
2768 0.523524 0.125125 0.289733 102 102 102 1.0
2769 -0.483483 -0.453453 0.439376 102 102 102 1.0
2770 -0.573574 -0.361361 0.459569 102 102 102 1.0
2771 0.795796 -0.987988 1.609411 102 102 102 1.0
2772 -0.853854 -0.563564 1.046670 102 102 102 1.0
2773 -0.803804 -0.195195 0.684202 102 102 102 1.0
2774 -0.569570 0.299299 0.413990 102 102 102 1.0
2775 0.425425 -0.979980 1.141348 102 102 102 1.0
2776 0.709710 -0.775776 1.105516 102 102 102 1.0
2777 -0.627628 -0.481481 0.625741 102 102 102 1.0
2778 -0.521522 0.699700 0.761564 102 102 102 1.0
2779 -0.423423 -0.145145 0.200355 102 102 102 1.0
2780 -0.987988 -0.809810 1.631912 102 102 102 1.0
2781 0.349349 -0.089089 0.129982 102 102 102 1.0
2782 -0.893894 -0.485485 1.034742 102 102 102 1.0
2783 -0.677678 0.401401 0.620370 102 102 102 1.0
2784 -0.847848 -0.723724 1.242622 102 102 102 1.0
2785 -0.435435 -0.079079 0.195858 102 102 102 1.0
2786 0.695696 0.885886 1.268786 102 102 102 1.0
2787 0.709710 -0.493493 0.747224 102 102 102 1.0
2788 0.753754 -0.499499 0.817644 102 102 102 1.0
2789 0.485485 -0.491491 0.477260 102 102 102 1.0
2790 0.793794 -0.231231 0.683576 102 102 102 1.0
2791 -0.425425 -0.041041 0.182671 102 102 102 1.0
2792 0.171171 -0.701702 0.521685 102 102 102 1.0
2793 0.781782 0.871872 1.371343 102 102 102 1.0
2794 -0.245245 0.765766 0.646542 102 102 102 1.0
2795 -0.517518 0.183183 0.301380 102 102 102 1.0
2796 -0.859860 0.217217 0.786542 102 102 102 1.0
2797 -0.927928 -0.749750 1.423175 102 102 102 1.0
2798 -0.669670 0.267267 0.519889 102 102 102 1.0
2799 0.273273 0.883884 0.855929 102 102 102 1.0
2800 -0.353353 -0.067067 0.129357 102 102 102 1.0
2801 -0.303303 -0.169169 0.120611 102 102 102 1.0
2802 0.367367 0.783784 0.749276 102 102 102 1.0
2803 -0.465465 0.271271 0.290246 102 102 102 1.0
2804 -0.781782 -0.343343 0.729067 102 102 102 1.0
2805 0.755756 0.897898 1.377387 102 102 102 1.0
2806 -0.469469 -0.741742 0.770582 102 102 102 1.0
2807 -0.457457 0.691692 0.687705 102 102 102 1.0
2808 -0.961962 0.263263 0.994678 102 102 102 1.0
2809 -0.083083 0.433433 0.194767 102 102 102 1.0
2810 -0.375375 0.469469 0.361308 102 102 102 1.0
2811 0.667668 -0.363363 0.577813 102 102 102 1.0
2812 0.651652 0.673674 0.878486 102 102 102 1.0
2813 -0.813814 0.631632 1.061251 102 102 102 1.0
2814 -0.923924 0.283283 0.933885 102 102 102 1.0
2815 -0.449449 0.781782 0.813188 102 102 102 1.0
2816 -0.327327 -0.533534 0.391801 102 102 102 1.0
2817 0.239239 0.297297 0.145621 102 102 102 1.0
2818 0.617618 0.735736 0.922759 102 102 102 1.0
2819 -0.915916 -0.861862 1.581708 102 102 102 1.0
2820 0.667668 0.705706 0.943801 102 102 102 1.0
2821 0.293293 0.291291 0.170872 102 102 102 1.0
2822 -0.591592 0.513514 0.613677 102 102 102 1.0
2823 0.035035 -0.697698 0.488010 102 102 102 1.0
2824 -0.305305 0.171171 0.122511 102 102 102 1.0
2825 -0.997998 0.913914 1.831239 102 102 102 1.0
2826 0.455455 -0.355355 0.333717 102 102 102 1.0
2827 0.429429 -0.125125 0.200066 102 102 102 1.0
2828 -0.647648 -0.171171 0.448747 102 102 102 1.0
2829 0.409409 0.599600 0.527136 102 102 102 1.0
2830 0.721722 0.271271 0.594470 102 102 102 1.0
2831 0.857858 -0.535536 1.022718 102 102 102 1.0
2832 -0.623624 -0.163163 0.415529 102 102 102 1.0
2833 -0.537538 0.159159 0.314278 102 102 102 1.0
2834 0.387387 -0.263263 0.219377 102 102 102 1.0
2835 0.347347 -0.391391 0.273837 102 102 102 1.0
2836 -0.467467 0.013013 0.218695 102 102 102 1.0
2837 -0.069069 0.467467 0.223296 102 102 102 1.0
2838 0.845846 0.175175 0.746142 102 102 102 1.0
2839 0.651652 -0.405405 0.589003 102 102 102 1.0
2840 -0.687688 -0.135135 0.491176 102 102 102 1.0
2841 0.443443 -0.313313 0.294807 102 102 102 1.0
2842 0.855856 0.207207 0.775424 102 102 102 1.0
2843 0.525526 -0.819820 0.948282 102 102 102 1.0
2844 -0.969970 -0.759760 1.518077 102 102 102 1.0
2845 0.747748 -0.333333 0.670238 102 102 102 1.0
2846 -0.539540 0.109109 0.303008 102 102 102 1.0
2847 -0.241241 0.233233 0.112595 102 102 102 1.0
2848 0.707708 -0.995996 1.492858 102 102 102 1.0
2849 0.511512 -0.245245 0.321789 102 102 102 1.0
2850 -0.167167 0.243243 0.087112 102 102 102 1.0
2851 0.717718 -0.719720 1.033115 102 102 102 1.0
2852 0.931932 -0.891892 1.663968 102 102 102 1.0
2853 0.905906 0.759760 1.397900 102 102 102 1.0
2854 -0.751752 -0.289289 0.648819 102 102 102 1.0
2855 -0.853854 0.883884 1.510317 102 102 102 1.0
2856 -0.047047 0.057057 0.005469 102 102 102 1.0
2857 -0.069069 -0.959960 0.926294 102 102 102 1.0
2858 0.489489 0.623624 0.628506 102 102 102 1.0
2859 -0.179179 0.529530 0.312507 102 102 102 1.0
2860 -0.559560 -0.791792 0.940041 102 102 102 1.0
2861 0.451451 0.281281 0.282928 102 102 102 1.0
2862 -0.513514 0.903904 1.080738 102 102 102 1.0
2863 -0.389389 0.971972 1.096354 102 102 102 1.0
2864 -0.423423 -0.499499 0.428787 102 102 102 1.0
2865 0.921922 -0.291291 0.934791 102 102 102 1.0
2866 -0.839840 0.983984 1.673555 102 102 102 1.0
2867 0.027027 0.767768 0.590198 102 102 102 1.0
2868 0.801802 0.987988 1.619006 102 102 102 1.0
2869 0.771772 0.893894 1.394678 102 102 102 1.0
2870 0.099099 -0.261261 0.078078 102 102 102 1.0
2871 -0.705706 -0.157157 0.522719 102 102 102 1.0
2872 -0.753754 0.229229 0.620691 102 102 102 1.0
2873 0.459459 0.641642 0.622807 102 102 102 1.0
2874 0.185185 0.663664 0.474743 102 102 102 1.0
2875 -0.587588 -0.205205 0.387368 102 102 102 1.0
2876 0.227227 -0.175175 0.082319 102 102 102 1.0
2877 0.079079 0.047047 0.008467 102 102 102 1.0
2878 -0.511512 0.733734 0.800009 102 102 102 1.0
2879 -0.181181 -0.165165 0.060106 102 102 102 1.0
2880 -0.811812 -0.519520 0.928939 102 102 102 1.0
2881 -0.955956 -0.525526 1.190029 102 102 102 1.0
2882 0.003003 -0.637638 0.406591 102 102 102 1.0
2883 0.463463 -0.053053 0.217613 102 102 102 1.0
2884 0.381381 -0.407407 0.311433 102 102 102 1.0
2885 0.281281 0.361361 0.209701 102 102 102 1.0
2886 -0.507508 0.691692 0.736001 102 102 102 1.0
2887 0.563564 -0.607608 0.686791 102 102 102 1.0
2888 0.289289 0.951952 0.989901 102 102 102 1.0
2889 0.689690 -0.231231 0.529140 102 102 102 1.0
2890 0.621622 -0.599600 0.745933 102 102 102 1.0
2891 -0.943944 0.487487 1.128674 102 102 102 1.0
2892 0.851852 -0.241241 0.783849 102 102 102 1.0
2893 -0.671672 0.117117 0.464859 102 102 102 1.0
2894 -0.671672 0.873874 1.214798 102 102 102 1.0
2895 -0.581582 0.057057 0.341493 102 102 102 1.0
2896 -0.495495 0.005005 0.245541 102 102 102 1.0
2897 0.935936 -0.535536 1.162774 102 102 102 1.0
2898 -0.553554 0.925926 1.163760 102 102 102 1.0
2899 0.233233 0.745746 0.610534 102 102 102 1.0
2900 0.745746 -0.531532 0.838663 102 102 102 1.0
2901 -0.389389 0.471471 0.373909 102 102 102 1.0
2902 -0.931932 0.225225 0.919224 102 102 102 1.0
2903 0.907908 -0.619620 1.208225 102 102 102 1.0
2904 -0.967968 0.341341 1.053476 102 102 102 1.0
2905 0.481481 -0.669670 0.680282 102 102 102 1.0
2906 -0.565566 0.343343 0.437749 102 102 102 1.0
2907 -0.413413 -0.427427 0.353605 102 102 102 1.0
2908 0.123123 0.497497 0.262663 102 102 102 1.0
2909 0.839840 -0.555556 1.013973 102 102 102 1.0
2910 -0.261261 0.795796 0.701548 102 102 102 1.0
2911 0.053053 -0.919920 0.849067 102 102 102 1.0
2912 0.557558 -0.247247 0.372002 102 102 102 1.0
2913 -0.005005 0.831832 0.691969 102 102 102 1.0
2914 0.039039 0.773774 0.600250 102 102 102 1.0
2915 -0.887888 -0.287287 0.870879 102 102 102 1.0
2916 0.109109 -0.733734 0.550270 102 102 102 1.0
2917 -0.175175 0.971972 0.975416 102 102 102 1.0
2918 0.887888 -0.525526 1.064522 102 102 102 1.0
2919 -0.499499 0.243243 0.308667 102 102 102 1.0
2920 -0.165165 0.489489 0.266879 102 102 102 1.0
2921 0.063063 -0.203203 0.045268 102 102 102 1.0
2922 0.349349 -0.121121 0.136715 102 102 102 1.0
2923 0.785786 -0.805806 1.266782 102 102 102 1.0
2924 0.675676 0.833834 1.151816 102 102 102 1.0
2925 0.319319 0.299299 0.191545 102 102 102 1.0
2926 0.939940 0.881882 1.661203 102 102 102 1.0
2927 0.007007 0.665666 0.443160 102 102 102 1.0
2928 0.767768 -0.505506 0.845003 102 102 102 1.0
2929 -0.317317 -0.011011 0.100812 102 102 102 1.0
2930 -0.197197 -0.527528 0.317172 102 102 102 1.0
2931 -0.665666 -0.759760 1.020346 102 102 102 1.0
2932 -0.039039 0.493493 0.245060 102 102 102 1.0
2933 -0.281281 0.433433 0.266984 102 102 102 1.0
2934 0.735736 0.483483 0.775063 102 102 102 1.0
2935 0.163163 0.731732 0.562054 102 102 102 1.0
2936 0.763764 0.853854 1.312402 102 102 102 1.0
2937 0.343343 -0.843844 0.829957 102 102 102 1.0
2938 0.687688 0.487487 0.710558 102 102 102 1.0
2939 -0.393393 0.113113 0.167553 102 102 102 1.0
2940 -0.771772 0.385385 0.744154 102 102 102 1.0
2941 0.835836 0.435435 0.888226 102 102 102 1.0
2942 -0.445445 -0.811812 0.857460 102 102 102 1.0
2943 0.923924 0.491491 1.095199 102 102 102 1.0
2944 0.129129 -0.243243 0.075842 102 102 102 1.0
2945 -0.659660 0.465465 0.651809 102 102 102 1.0
2946 -0.385385 -0.107107 0.159994 102 102 102 1.0
2947 0.341341 0.919920 0.962767 102 102 102 1.0
2948 -0.689690 0.275275 0.551448 102 102 102 1.0
2949 -0.647648 -0.877878 1.190117 102 102 102 1.0
2950 0.197197 0.949950 0.941292 102 102 102 1.0
2951 -0.429429 0.049049 0.186815 102 102 102 1.0
2952 -0.995996 0.449449 1.194013 102 102 102 1.0
2953 0.271271 -0.873874 0.837244 102 102 102 1.0
2954 0.961962 0.191191 0.961925 102 102 102 1.0
2955 -0.139139 -0.473473 0.243537 102 102 102 1.0
2956 -0.747748 -0.935936 1.435103 102 102 102 1.0
2957 0.715716 0.143143 0.532739 102 102 102 1.0
2958 -0.819820 -0.379379 0.816033 102 102 102 1.0
2959 -0.569570 0.785786 0.941869 102 102 102 1.0
2960 0.555556 -0.925926 1.165981 102 102 102 1.0
2961 0.769770 0.123123 0.607705 102 102 102 1.0
2962 0.493493 0.043043 0.245389 102 102 102 1.0
2963 0.921922 0.201201 0.890422 102 102 102 1.0
2964 0.053053 -0.949950 0.905220 102 102 102 1.0
2965 0.995996 -0.441441 1.186879 102 102 102 1.0
2966 -0.007007 0.141141 0.019970 102 102 102 1.0
2967 -0.249249 0.843844 0.774198 102 102 102 1.0
2968 0.599600 0.609610 0.731144 102 102 102 1.0
2969 -0.389389 0.483483 0.385380 102 102 102 1.0
2970 -0.591592 0.443443 0.546623 102 102 102 1.0
2971 0.055055 -0.727728 0.532619 102 102 102 1.0
2972 0.873874 -0.991992 1.747704 102 102 102 1.0
2973 -0.179179 0.957958 0.949789 102 102 102 1.0
2974 0.035035 -0.909910 0.829163 102 102 102 1.0
2975 0.793794 0.697698 1.116891 102 102 102 1.0
2976 -0.059059 0.771772 0.599120 102 102 102 1.0
2977 -0.445445 -0.781782 0.809604 102 102 102 1.0
2978 -0.721722 -0.715716 1.033131 102 102 102 1.0
2979 0.537538 -0.581582 0.627184 102 102 102 1.0
2980 0.015015 -0.335335 0.112675 102 102 102 1.0
2981 0.385385 -0.647648 0.567969 102 102 102 1.0
2982 -0.557558 -0.701702 0.803256 102 102 102 1.0
2983 -0.319319 0.515516 0.367721 102 102 102 1.0
2984 0.729730 -0.151151 0.555352 102 102 102 1.0
2985 -0.751752 0.599600 0.924650 102 102 102 1.0
2986 -0.713714 -0.385385 0.657909 102 102 102 1.0
2987 0.741742 0.767768 1.139648 102 102 102 1.0
2988 -0.433433 -0.551552 0.492074 102 102 102 1.0
2989 -0.795796 -0.207207 0.676226 102 102 102 1.0
2990 -0.855856 -0.585586 1.075400 102 102 102 1.0
2991 -0.653654 -0.227227 0.478895 102 102 102 1.0
2992 -0.933934 -0.611612 1.246301 102 102 102 1.0
2993 0.407407 -0.633634 0.567472 102 102 102 1.0
2994 -0.555556 -0.549550 0.610647 102 102 102 1.0
2995 0.773774 0.903904 1.415768 102 102 102 1.0
2996 -0.165165 -0.947948 0.925885 102 102 102 1.0
2997 -0.571572 0.803804 0.972795 102 102 102 1.0
2998 -0.777778 -0.307307 0.699376 102 102 102 1.0
2999 -0.125125 -0.971972 0.960386 102 102 102 1.0
3000 0.495495 0.293293 0.331537 102 102 102 1.0
3001 -0.673674 -0.269269 0.526342 102 102 102 1.0
3002 -0.995996 0.153153 1.015464 102 102 102 1.0
3003 0.163163 -0.479479 0.256523 102 102 102 1.0
3004 0.781782 -0.367367 0.746142 102 102 102 1.0
3005 0.893894 0.153153 0.822502 102 102 102 1.0
3006 0.589590 -0.997998 1.343616 102 102 102 1.0
3007 -0.285285 0.259259 0.148603 102 102 102 1.0
3008 -0.093093 -0.933934 0.880899 102 102 102 1.0
3009 0.309309 -0.781782 0.706855 102 102 102 1.0
